municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
849,Villa,Purkærvej 30,9490, Pandrup,1465000 ,29-12-2022,Alm. Salg,113,12965,5,1912,-4%
849,Villa,Tennisvej 17,9690, Fjerritslev,1040000 ,28-12-2022,Alm. Salg,183,5683,7,1979,-1%
849,Villa,Ravnevej 8,9440, Aabybro,800000 ,28-12-2022,Alm. Salg,166,4494,6,1971,-15%
849,Villa,Smedevej 7A,9440, Aabybro,1585000 ,28-12-2022,Alm. Salg,132,12008,5,2008,-4%
849,Villa,Vestergade 30,9690, Fjerritslev,1200000 ,25-12-2022,Alm. Salg,211,3810,10,1896,
849,Villa,Østergade 52,9690, Fjerritslev,400000 ,22-12-2022,Alm. Salg,100,4000,3,1936,
849,Villa,Vasen 13,9460, Brovst,480000 ,22-12-2022,Fam. Salg,221,2172,6,1880,
849,Villa,"Gl. Landevej 69, st",9440, Aabybro,92000 ,21-12-2022,Alm. Salg,120,767,4,1930,
849,Villa,Ålborgvej 225,9690, Fjerritslev,450000 ,21-12-2022,Alm. Salg,132,3409,3,1879,
849,Villa,Lundbakvej 2,9490, Pandrup,900000 ,20-12-2022,Alm. Salg,220,4091,6,1970,-10%
849,Villa,Fiskervej 14,9690, Fjerritslev,1100000 ,20-12-2022,Alm. Salg,244,4508,6,1918,
849,Villa,Engesgaardsvej 150,9490, Pandrup,595000 ,20-12-2022,Alm. Salg,158,3766,6,1938,
849,Villa,Løthvej 107,9700, Brønderslev,800000 ,19-12-2022,Andet,198,4040,7,1934,
849,Villa,Vester Fælledvej 11,9690, Fjerritslev,1225000 ,19-12-2022,Alm. Salg,180,6806,5,1967,-5%
849,Villa,Kragholmvej 12,9690, Fjerritslev,150000 ,19-12-2022,Alm. Salg,113,1327,6,1910,-39%
849,Rækkehus,Slettestrandvej 134. 41,9690, Fjerritslev,695000 ,18-12-2022,Alm. Salg,55,12636,2,2012,-13%
849,Villa,Møllevænget 1,9440, Aabybro,1300000 ,18-12-2022,Alm. Salg,143,9091,5,1969,-3%
849,Villa,Biersted Mosevej 36,9440, Aabybro,1825000 ,18-12-2022,Alm. Salg,356,5126,10,1990,-9%
849,Villa,Hedegaardsvej 9,9440, Aabybro,1425000 ,16-12-2022,Alm. Salg,170,8382,5,1975,-11%
849,Villa,Kærvej 13A,9440, Aabybro,535000 ,15-12-2022,Andet,127,4213,4,1937,
849,Villa,Nørregade 52,9490, Pandrup,650000 ,14-12-2022,Alm. Salg,125,5200,3,1939,-6%
849,Rækkehus,Liljevej 12,9440, Aabybro,1100000 ,13-12-2022,Alm. Salg,123,8943,5,1964,-8%
849,Villa,Ternevej 15,9440, Aabybro,1300000 ,13-12-2022,Alm. Salg,134,9701,4,1970,
849,Villa,Bygstubben 16,9440, Aabybro,1675000 ,13-12-2022,Alm. Salg,207,8092,5,1977,-8%
849,Villa,Lørstedvej 82,9690, Fjerritslev,160000 ,12-12-2022,Alm. Salg,100,1600,4,1852,-29%
849,Villa,Mågevej 12,9690, Fjerritslev,475000 ,12-12-2022,Alm. Salg,100,4750,5,1967,
