municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
326,Villa,Røsnæsvej 209,4400, Kalundborg,2600000 ,29-12-2022,Andet,199,13065.0,6,1800,
326,Villa,Eskebjergvej 40,4593, Eskebjerg,305000 ,28-12-2022,Alm. Salg,170,1794.0,6,2017,9%
326,Villa,Hallenslevvej 36,4281, Gørlev,850000 ,27-12-2022,Alm. Salg,208,4087.0,6,1925,
326,Villa,Vesterled 11,4470, Svebølle,572500 ,27-12-2022,Fam. Salg,101,5668.0,3,1964,
326,Villa,Flinterupvej 46,4480, Store Fuglede,950000 ,27-12-2022,Alm. Salg,94,10106.0,3,1966,
326,Villa,Holbækvej 81,4400, Kalundborg,755000 ,27-12-2022,Alm. Salg,110,6864.0,4,1930,-10%
326,Villa,Tjørnebjergvej 10,4470, Svebølle,1370000 ,22-12-2022,Alm. Salg,130,10538.0,5,1981,-6%
326,Villa,Folehaven 3,4281, Gørlev,750000 ,22-12-2022,Alm. Salg,120,6250.0,4,1971,-25%
326,Villa,Bygaden 3,4490, Jerslev Sjælland,800000 ,21-12-2022,Fam. Salg,189,4233.0,9,1800,
326,Villa,Skrænten 4,4490, Jerslev Sjælland,504000 ,20-12-2022,Alm. Salg,95,5305.0,4,1900,
326,Villa,Bøgelundsvej 43,4400, Kalundborg,785500 ,20-12-2022,Fam. Salg,158,4972.0,5,1974,
326,Villa,Sydskrænten 12,4400, Kalundborg,850000 ,20-12-2022,Alm. Salg,142,5986.0,4,1974,
326,Villa,Aldersrovej 7,4400, Kalundborg,1005000 ,20-12-2022,Alm. Salg,131,7672.0,4,1971,-8%
326,Villa,Asser Rigsvej 16,4400, Kalundborg,850000 ,19-12-2022,Alm. Salg,105,8095.0,4,1966,-5%
326,Villa,Parcelvej 16,4470, Svebølle,520000 ,18-12-2022,Auktion,116,4483.0,4,1937,
326,Villa,Nybyvej 10,4400, Kalundborg,1995000 ,17-12-2022,Alm. Salg,132,10127.0,7,1960,
326,Villa,Vester Løve Vej 13,4270, Høng,1370000 ,17-12-2022,Alm. Salg,173,7919.0,5,1907,-8%
326,Villa,Strandvejen 68,4281, Gørlev,550000 ,17-12-2022,Alm. Salg,120,3056.0,7,1938,-15%
326,Villa,Røsnæsvej 89,4400, Kalundborg,995000 ,15-12-2022,Alm. Salg,141,7057.0,4,1960,-17%
326,Villa,Firhøjvej 2,4460, Snertinge,2000000 ,15-12-2022,Alm. Salg,139,14388.0,5,2007,
326,Villa,Søndergade 26,4490, Jerslev Sjælland,1000000 ,15-12-2022,Alm. Salg,138,7246.0,4,1970,-16%
326,Ejerlejlighed,Hovedgaden 52A,4270, Høng,2100000 ,14-12-2022,Alm. Salg,218,5250.0,14,1838,
326,Villa,Kirke Helsinge Strandvej 51,4281, Gørlev,102708 ,14-12-2022,Fam. Salg,86,1194.0,3,1920,
326,Villa,Rørmosevej 13,4400, Kalundborg,1105000 ,14-12-2022,Alm. Salg,115,9609.0,4,1979,-3%
326,Villa,Sct Jørgensbjerg 15,4400, Kalundborg,3150000 ,14-12-2022,Alm. Salg,347,9078.0,12,1880,
