municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
575,Villa,Lindevej 4,6630, Rødding,562507 ,27-12-2022,Alm. Salg,138,4076,5,1953,
575,Villa,Egevænget 31,6600, Vejen,1975000 ,23-12-2022,Alm. Salg,171,11550,5,1973,-6%
575,Villa,Hovedgaden 51,6621, Gesten,895000 ,22-12-2022,Alm. Salg,145,6172,5,1914,
575,Villa,Borgergade 12,6752, Glejbjerg,1225000 ,22-12-2022,Alm. Salg,161,7609,4,1969,
575,Villa,Rugvænget 14,6600, Vejen,1965000 ,21-12-2022,Alm. Salg,222,8851,6,1970,
575,Villa,Langforte 4,6630, Rødding,650000 ,21-12-2022,Alm. Salg,160,4063,5,1827,
575,Ejerlejlighed,"Jernbanegade 8, 1",6650, Brørup,800000 ,20-12-2022,Alm. Salg,110,7273,4,1929,-36%
575,Villa,Baunevej 9,6622, Bække,247196 ,20-12-2022,Andet,108,2289,5,1962,
575,Villa,Tværvej 7,6622, Bække,499641 ,20-12-2022,Andet,115,4345,5,1910,
575,Villa,Bakkevænge 7,6630, Rødding,380000 ,19-12-2022,Alm. Salg,111,3423,5,1970,
575,Villa,Thomsensvej 10,6600, Vejen,720000 ,19-12-2022,Alm. Salg,117,6154,3,1936,-7%
575,Villa,Læborgvej 4A,6600, Vejen,268500 ,18-12-2022,Alm. Salg,64,4195,2,1890,
575,Villa,Barsbøl Søndermark 18,6630, Rødding,348841 ,18-12-2022,Alm. Salg,213,1638,6,0,
575,Villa,Rahbæks Alle 3,6650, Brørup,748000 ,15-12-2022,Alm. Salg,86,8698,4,1900,0%
575,Villa,Østergade 8,6600, Vejen,1175000 ,15-12-2022,Alm. Salg,108,10880,3,1955,-6%
575,Villa,Holmeåvej 7,6682, Hovborg,695000 ,14-12-2022,Alm. Salg,152,4572,5,1905,
575,Villa,Danmarksgade 6,6600, Vejen,1050000 ,14-12-2022,Alm. Salg,91,11538,3,1945,-16%
575,Villa,Kløvervej 10,6630, Rødding,1657500 ,13-12-2022,Alm. Salg,180,9208,7,1967,
575,Villa,Surhavevej 27,6650, Brørup,355000 ,13-12-2022,Alm. Salg,96,3698,4,1937,
575,Rækkehus,Vejenvej 11B,6600, Vejen,640000 ,12-12-2022,Alm. Salg,48,13333,2,1990,
575,Villa,Krøgebækvej 5,6682, Hovborg,700000 ,12-12-2022,Alm. Salg,147,4762,5,1940,-6%
575,Villa,Glibstrupvej 32B,6600, Vejen,1435000 ,12-12-2022,Alm. Salg,134,10709,4,1964,-4%
575,Villa,Hygummark 2,6630, Rødding,1650000 ,12-12-2022,Alm. Salg,187,8824,4,2008,-5%
575,Villa,Skodborg Engvej 21,6630, Rødding,700000 ,12-12-2022,Alm. Salg,140,5000,4,1971,-12%
575,Villa,Søparken 17,6650, Brørup,1150000 ,12-12-2022,Fam. Salg,179,6425,5,2007,
575,Villa,Planetparken 22,6630, Rødding,359000 ,11-12-2022,Alm. Salg,152,2362,4,0,
575,Villa,Mølvejgårdsvej 13,6630, Rødding,1600000 ,09-12-2022,Alm. Salg,230,6957,6,1920,
575,Rækkehus,Østre Alle 12,6670, Holsted,170000 ,08-12-2022,Fam. Salg,95,1789,3,1920,
575,Villa,Kirsebærvej 27,6600, Vejen,1845000 ,07-12-2022,Alm. Salg,171,10789,5,1979,
575,Villa,Rovedvej 24,6600, Vejen,2500000 ,07-12-2022,Alm. Salg,181,13812,5,1922,
575,Villa,Frederiksbergvej 23,6600, Vejen,570000 ,07-12-2022,Alm. Salg,80,7125,4,1946,
575,Villa,"Østergade 27, st",6630, Rødding,1570000 ,05-12-2022,Alm. Salg,192,8177,6,1930,-5%
575,Villa,Øster Lindet Præstegårdsvej 3,6630, Rødding,845000 ,04-12-2022,Alm. Salg,115,7348,4,1957,
575,Villa,Stadionvej 24,6650, Brørup,1220000 ,01-12-2022,Alm. Salg,89,13708,3,1998,-2%
575,Villa,Grunnetsgade 37,6600, Vejen,735000 ,01-12-2022,Alm. Salg,122,6025,4,1944,-2%
575,Rækkehus,Høgevej 11A,6600, Vejen,987500 ,30-11-2022,Alm. Salg,85,11618,3,1978,
575,Villa,Nørregade 72,6600, Vejen,815000 ,30-11-2022,Alm. Salg,81,10062,3,1944,
575,Villa,Glibstrupvej 5,6600, Vejen,750000 ,30-11-2022,Alm. Salg,117,6410,4,1972,1%
575,Villa,Mågevej 62,6600, Vejen,1600000 ,30-11-2022,Alm. Salg,142,11268,4,1986,
575,Villa,Æblevænget 20,6600, Vejen,1995000 ,28-11-2022,Alm. Salg,173,11532,5,1974,
575,Villa,Vestergade 30,6650, Brørup,450000 ,28-11-2022,Alm. Salg,124,3629,5,1926,
575,Villa,Foldingbrovej 41,6650, Brørup,500000 ,28-11-2022,Alm. Salg,201,2488,6,1890,
575,Villa,Bakkegårdsparken 54,6630, Rødding,1700000 ,24-11-2022,Alm. Salg,152,11184,6,1997,-4%
575,Villa,Skjoldborgsvej 5,6600, Vejen,1300000 ,24-11-2022,Fam. Salg,103,12621,4,1966,
575,Villa,Lille Veumvej 1,6650, Brørup,3145000 ,24-11-2022,Fam. Salg,250,12580,7,1827,
575,Villa,Ryttervænget 59,6752, Glejbjerg,1400000 ,23-11-2022,Fam. Salg,163,8589,4,2000,
575,Villa,Jelshøjvej 36,6600, Vejen,230000 ,22-11-2022,Alm. Salg,138,1667,4,1907,
575,Villa,Rugholmvej 11,6600, Vejen,650000 ,22-11-2022,Alm. Salg,137,4745,5,1920,-18%
575,Villa,Foldingbrovej 1B,6670, Holsted,530000 ,22-11-2022,Alm. Salg,78,6795,3,1955,
575,Villa,Ribe-Vejle Landevej 120,6622, Bække,565000 ,21-11-2022,Alm. Salg,111,5090,4,1941,-6%
575,Rækkehus,Overmarken 21D,6670, Holsted,498000 ,20-11-2022,Alm. Salg,75,6640,3,1977,
575,Villa,Dalgårdsvej 51,6600, Vejen,1750000 ,20-11-2022,Alm. Salg,137,12774,4,1986,-3%
575,Villa,Bromindevej 13,6650, Brørup,725000 ,20-11-2022,Alm. Salg,138,5254,4,1910,-3%
575,Villa,Drivervej 10,6670, Holsted,1095000 ,19-11-2022,Alm. Salg,154,7110,6,1993,
575,Villa,Vestervang 27,6683, Føvling,1227000 ,19-11-2022,Alm. Salg,131,9366,4,2007,4%
575,Villa,Østergade 25,6670, Holsted,950000 ,17-11-2022,Alm. Salg,108,8796,4,1964,-5%
575,Villa,Rovedvej 9,6600, Vejen,1500000 ,17-11-2022,Alm. Salg,173,8671,5,1900,
575,Villa,Trøjborgvej 12,6630, Rødding,580000 ,17-11-2022,Alm. Salg,104,5577,4,1966,-17%
575,Villa,Rølkjær 24,6600, Vejen,996302 ,17-11-2022,Andet,151,6598,5,2017,
