municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
791,Villa,Lee Byvej 14A,8850, Bjerringbro,773500 ,30-12-2022,Fam. Salg,140,5525,3,1982,
791,Villa,Hjorthedevej 31,8850, Bjerringbro,1500000 ,29-12-2022,Andet,90,16667,5,1938,
791,Villa,Enghaverne 7,8800, Viborg,1750000 ,29-12-2022,Alm. Salg,136,12868,4,1975,-3%
791,Villa,Seglen 39,8800, Viborg,2110000 ,29-12-2022,Alm. Salg,143,14755,5,1975,-8%
791,Villa,Timianvej 14,8800, Viborg,1040000 ,28-12-2022,Fam. Salg,170,6118,7,1969,
791,Villa,Skovparken 10,8850, Bjerringbro,912500 ,27-12-2022,Fam. Salg,127,7185,4,1994,
791,Villa,Ahornvej 13,9632, Møldrup,838444 ,27-12-2022,Andet,147,5704,5,1990,
791,Villa,Åbakken 1,7800, Skive,475000 ,25-12-2022,Alm. Salg,176,2699,6,1935,
791,Villa,Kornvangen 3,8840, Rødkærsbro,1285000 ,25-12-2022,Alm. Salg,149,8624,5,1973,-8%
791,Villa,Solvænget 60,7470, Karup J,1300000 ,24-12-2022,Alm. Salg,173,7514,7,1978,
791,Villa,Langdyssevej 8,8830, Tjele,900000 ,22-12-2022,Alm. Salg,133,6767,3,1966,-18%
791,Villa,Islandsvej 56,8800, Viborg,1530000 ,22-12-2022,Alm. Salg,137,11168,4,1964,-4%
791,Villa,Jens Birks Vej 2A,8840, Rødkærsbro,1350000 ,22-12-2022,Alm. Salg,150,9000,5,1930,-2%
791,Villa,Dalgasvej 22,8800, Viborg,2175000 ,22-12-2022,Alm. Salg,135,16111,5,1938,-5%
791,Villa,Timianvej 25,8800, Viborg,1800000 ,22-12-2022,Alm. Salg,139,12950,7,1967,-10%
791,Villa,Nordentoften 43,8832, Skals,1000000 ,22-12-2022,Alm. Salg,159,6289,5,2006,
791,Rækkehus,Angelkær 11C,8850, Bjerringbro,870000 ,21-12-2022,Alm. Salg,120,7250,4,1972,
