municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
163,Villa,Fuglehøjen 43,2730, Herlev,5200000 ,30-12-2022,Alm. Salg,132,39394,6,1978,-4%
163,Villa,J E Pitznersvej 36,2730, Herlev,1900000 ,28-12-2022,Fam. Salg,98,19388,5,1949,
163,Rækkehus,Kærlundevej 11,2730, Herlev,2800000 ,20-12-2022,Alm. Salg,84,33333,3,1945,-3%
163,Rækkehus,Vingetoften 286,2730, Herlev,3400000 ,14-12-2022,Alm. Salg,101,33663,4,1967,-3%
163,Villa,Gavlbakken 13,2730, Herlev,6100000 ,14-12-2022,Alm. Salg,167,36527,5,1964,-3%
163,Rækkehus,Obovej 64,2730, Herlev,3300000 ,13-12-2022,Alm. Salg,105,31429,4,1951,-6%
163,Villa,Sortsøvej 28,2730, Herlev,1500000 ,07-12-2022,Alm. Salg,83,18072,4,1949,
163,Ejerlejlighed,"Herlev Hovedgade 91, 1. tv",2730, Herlev,1675000 ,06-12-2022,Alm. Salg,55,30455,2,1955,-1%
163,Rækkehus,Obovej 66,2730, Herlev,3250000 ,28-11-2022,Alm. Salg,101,32178,4,1951,
163,Ejerlejlighed,"Hørkær 21B, 1. th",2730, Herlev,3200000 ,27-11-2022,Alm. Salg,90,35556,4,2019,-3%
163,Ejerlejlighed,"Toggangen 7, 2. th",2730, Herlev,1870000 ,23-11-2022,Alm. Salg,60,31167,2,1943,-4%
163,Villa,Dalbugten 1,2730, Herlev,1150000 ,23-11-2022,Alm. Salg,107,10748,5,1962,
163,Rækkehus,Havlykkevej 55,2730, Herlev,4100000 ,20-11-2022,Alm. Salg,104,39423,4,1967,-2%
163,Rækkehus,Fagotvej 96,2730, Herlev,1166667 ,16-11-2022,Fam. Salg,92,12681,4,1956,
163,Ejerlejlighed,"Hørkær 21B, 6. th",2730, Herlev,3700000 ,16-11-2022,Alm. Salg,98,37755,4,2019,-4%
163,Rækkehus,Sortemosevej 130,2730, Herlev,4407000 ,15-11-2022,Alm. Salg,100,44070,4,1977,
163,Rækkehus,Vingetoften 76,2730, Herlev,3200000 ,13-11-2022,Alm. Salg,107,29907,4,1969,-8%
163,Rækkehus,Vingetoften 234,2730, Herlev,2900000 ,09-11-2022,Alm. Salg,101,28713,4,1967,-9%
163,Villa,Bjergbyvej 30,2730, Herlev,3775000 ,06-11-2022,Alm. Salg,210,17976,5,0,-8%
163,Ejerlejlighed,"Herlev Hovedgade 99B, 3. 4",2730, Herlev,3800000 ,31-10-2022,Alm. Salg,115,33043,4,1955,-5%
163,Ejerlejlighed,"Herlev Hovedgade 89, st. th",2730, Herlev,2200000 ,25-10-2022,Alm. Salg,67,32836,3,1955,-4%
163,Villa,Stadagervej 14,2730, Herlev,1105000 ,25-10-2022,Alm. Salg,140,7893,6,1969,
163,Villa,Tokkerupvej 29,2730, Herlev,3600000 ,24-10-2022,Alm. Salg,148,24324,6,1967,-10%
163,Rækkehus,Violinvej 38A,2730, Herlev,3850000 ,14-10-2022,Alm. Salg,109,35321,4,1988,-4%
163,Villa,Gavlbakken 36,2730, Herlev,5225000 ,12-10-2022,Alm. Salg,167,31287,6,1973,-8%
163,Villa,Barupvej 20,2730, Herlev,11200000 ,12-10-2022,Alm. Salg,248,45161,7,2021,-7%
163,Villa,Klintekongevej 8C,2730, Herlev,6150000 ,12-10-2022,Alm. Salg,159,38679,6,2016,-4%
163,Ejerlejlighed,"Herlev Hovedgade 95, st. th",2730, Herlev,2075000 ,11-10-2022,Alm. Salg,67,30970,3,1955,-3%
163,Villa,Mosebyvej 40,2730, Herlev,4625000 ,09-10-2022,Alm. Salg,154,30032,5,1949,-7%
163,Villa,Elverhøjen 3A,2730, Herlev,3530000 ,06-10-2022,Alm. Salg,163,21656,4,1929,-8%
163,Villa,Kamdalen 4,2730, Herlev,4150000 ,04-10-2022,Alm. Salg,96,43229,4,1960,-8%
163,Ejerlejlighed,"Hjortespringvej 44, st",2730, Herlev,1700000 ,02-10-2022,Fam. Salg,79,21519,2,1930,
163,Ejerlejlighed,"Elverhøjen 1C, st. tv",2730, Herlev,1575000 ,27-09-2022,Alm. Salg,56,28125,2,1947,-9%
163,Villa,Symfonivej 6,2730, Herlev,3200000 ,25-09-2022,Alm. Salg,180,17778,5,2023,-8%
163,Villa,Smaragdvej 21,2730, Herlev,4000000 ,22-09-2022,Alm. Salg,134,29851,5,1960,-5%
163,Villa,Herlev Hovedgade 7B,2730, Herlev,3100000 ,21-09-2022,Alm. Salg,98,31633,4,1959,-4%
163,Villa,Græshavevej 2,2730, Herlev,2800000 ,21-09-2022,Alm. Salg,89,31461,3,1960,
163,Villa,Ederlandsvej 35,2730, Herlev,1453500 ,21-09-2022,Fam. Salg,88,16517,4,1945,
163,Ejerlejlighed,"Vindebyvej 1, st. th",2730, Herlev,1795000 ,14-09-2022,Alm. Salg,51,35196,2,1940,
163,Villa,Hyldemorsvej 29,2730, Herlev,4050000 ,14-09-2022,Alm. Salg,111,36486,4,1966,-10%
163,Villa,Mosedraget 13,2730, Herlev,3300000 ,07-09-2022,Alm. Salg,150,22000,5,0,-6%
163,Villa,Tværskiftet 20,2730, Herlev,4325000 ,06-09-2022,Alm. Salg,142,30458,5,1962,-3%
163,Villa,Cellovej 15,2730, Herlev,7807500 ,03-09-2022,Alm. Salg,168,46473,6,2019,-2%
163,Ejerlejlighed,"Toggangen 5, 2. tv",2730, Herlev,1450000 ,01-09-2022,Alm. Salg,54,26852,2,1943,-3%
163,Villa,Ederlandsvej 55,2730, Herlev,791600 ,01-09-2022,Andet,154,5140,5,1923,-86%
163,Ejerlejlighed,"Toggangen 1, 2. mf",2730, Herlev,1395000 ,24-08-2022,Alm. Salg,44,31705,1,1942,
163,Villa,Hyldtoftevej 25,2730, Herlev,3250000 ,24-08-2022,Alm. Salg,183,17760,6,2023,-19%
163,Villa,Dalbugten 63,2730, Herlev,4150000 ,24-08-2022,Alm. Salg,108,38426,4,1966,-3%
163,Rækkehus,Hjortespringparken 30,2730, Herlev,4850000 ,20-08-2022,Alm. Salg,168,28869,6,1971,
163,Rækkehus,Fagotvej 36,2730, Herlev,3550000 ,18-08-2022,Alm. Salg,93,38172,3,1958,-6%
163,Villa,Snedronningvej 35B,2730, Herlev,5779333 ,18-08-2022,Alm. Salg,151,38274,7,1951,-7%
163,Villa,Ålbrobakken 14,2730, Herlev,5110000 ,16-08-2022,Alm. Salg,128,39922,5,1960,2%
163,Villa,Borgerdiget 137,2730, Herlev,4820000 ,15-08-2022,Alm. Salg,168,28690,5,1959,-4%
163,Villa,Bjergbyvej 16,2730, Herlev,5100000 ,04-08-2022,Alm. Salg,142,35915,5,1973,-7%
163,Villa,Havmandsvej 13,2730, Herlev,2450000 ,02-08-2022,Alm. Salg,185,13243,5,2023,-18%
163,Rækkehus,Kærlundevej 81,2730, Herlev,2520000 ,27-07-2022,Alm. Salg,84,30000,3,1945,-5%
163,Villa,Hjortespringvej 43,2730, Herlev,3240000 ,27-07-2022,Alm. Salg,95,34105,3,1951,-7%
163,Villa,Bjergbyvej 12,2730, Herlev,5360000 ,23-07-2022,Alm. Salg,181,29613,5,1966,-3%
163,Villa,Hededammen 1,2730, Herlev,5175000 ,21-07-2022,Alm. Salg,108,47917,3,1962,-6%
163,Villa,Meteorvej 4,2730, Herlev,5080000 ,19-07-2022,Alm. Salg,102,49804,5,1959,-6%
163,Rækkehus,Rørløkken 95,2730, Herlev,4700000 ,17-07-2022,Alm. Salg,124,37903,4,1968,-2%
163,Villa,J E Pitznersvej 46,2730, Herlev,4000000 ,14-07-2022,Alm. Salg,89,44944,4,1978,-6%
163,Villa,Snedronningvej 1B,2730, Herlev,6225000 ,14-07-2022,Alm. Salg,186,33468,5,2016,-4%
163,Ejerlejlighed,"Herlev Hovedgade 60, 1. th",2730, Herlev,2200000 ,12-07-2022,Alm. Salg,73,30137,3,1947,-4%
163,Ejerlejlighed,"Hørkær 21C, 8. tv",2730, Herlev,4300000 ,11-07-2022,Alm. Salg,100,43000,3,2019,
163,Villa,Fuglehøjen 48,2730, Herlev,4745000 ,09-07-2022,Alm. Salg,176,26960,5,1960,
163,Villa,Råhavevej 20,2730, Herlev,3750000 ,05-07-2022,Alm. Salg,165,22727,5,2023,-6%
163,Villa,Ålbrovej 19A,2730, Herlev,4800000 ,04-07-2022,Alm. Salg,136,35294,5,1962,
163,Villa,Snemandsvej 7,2730, Herlev,4050000 ,03-07-2022,Alm. Salg,109,37156,4,1962,-8%
163,Ejerlejlighed,"Hørkær 21B, 1. tv",2730, Herlev,3750000 ,28-06-2022,Alm. Salg,98,38265,4,2019,
163,Villa,Mosebyvej 23,2730, Herlev,4498000 ,27-06-2022,Alm. Salg,112,40161,5,1951,
163,Rækkehus,Tvedvangen 26,2730, Herlev,3700000 ,19-06-2022,Alm. Salg,128,28906,4,1963,-7%
163,Rækkehus,Herlev Hovedgade 166A,2730, Herlev,3200000 ,16-06-2022,Alm. Salg,108,29630,3,1959,-8%
163,Rækkehus,Stokholtbuen 4,2730, Herlev,600000 ,14-06-2022,Alm. Salg,178,3371,5,1979,
163,Villa,Pusterholmen 8,2730, Herlev,5800000 ,14-06-2022,Alm. Salg,180,32222,4,1961,-6%
163,Rækkehus,Havlykkevej 65,2730, Herlev,4325000 ,13-06-2022,Alm. Salg,104,41587,4,1967,-2%
163,Ejerlejlighed,"Toggangen 3, 1. tv",2730, Herlev,1630000 ,13-06-2022,Alm. Salg,56,29107,2,1942,-4%
163,Villa,Græshavevej 3,2730, Herlev,3500000 ,11-06-2022,Alm. Salg,137,25547,5,1962,
163,Ejerlejlighed,"Herlev Hovedgade 105, 1. th",2730, Herlev,1832500 ,09-06-2022,Alm. Salg,90,20361,3,1942,-3%
163,Villa,Højergårdsvej 23,2730, Herlev,6200000 ,08-06-2022,Alm. Salg,142,43662,4,1961,-5%
163,Rækkehus,Tornerosevej 134,2730, Herlev,3650000 ,07-06-2022,Alm. Salg,97,37629,4,1962,-4%
163,Villa,Havfruevej 25A,2730, Herlev,5695000 ,07-06-2022,Alm. Salg,123,46301,4,2020,
163,Rækkehus,Klintekongevej 34B,2730, Herlev,3125000 ,06-06-2022,Alm. Salg,79,39557,3,2000,-2%
163,Rækkehus,Ålbrobuen 45,2730, Herlev,5400000 ,02-06-2022,Alm. Salg,140,38571,4,2021,
163,Villa,Klintekongevej 6A,2730, Herlev,4045000 ,01-06-2022,Alm. Salg,131,30878,3,1930,1%
163,Villa,Borgerdiget 121,2730, Herlev,5125000 ,30-05-2022,Alm. Salg,131,39122,4,1966,-1%
163,Villa,Hjortespringvej 45,2730, Herlev,4525000 ,24-05-2022,Alm. Salg,108,41898,4,1956,-4%
163,Rækkehus,Køllegårdsvej 30A,2730, Herlev,4500000 ,23-05-2022,Alm. Salg,112,40179,5,1960,-2%
163,Villa,Snehvidevej 7,2730, Herlev,6000000 ,23-05-2022,Alm. Salg,149,40268,7,1927,0%
163,Rækkehus,Stokkemarkevej 33,2730, Herlev,3500000 ,22-05-2022,Alm. Salg,104,33654,4,1967,
163,Rækkehus,Herlev Hovedgade 168B,2730, Herlev,3700000 ,18-05-2022,Alm. Salg,105,35238,4,1959,-1%
163,Ejerlejlighed,"Herlev Hovedgade 101, 1. th",2730, Herlev,1875000 ,18-05-2022,Alm. Salg,62,30242,3,1942,
163,Villa,Ålbrobuen 12,2730, Herlev,703694 ,18-05-2022,Fam. Salg,153,4599,6,1959,
163,Villa,Borgerdiget 119,2730, Herlev,4900000 ,18-05-2022,Alm. Salg,218,22477,6,1967,-11%
163,Ejerlejlighed,"Herlev Hovedgade 70B, 1. th",2730, Herlev,2000000 ,17-05-2022,Alm. Salg,73,27397,3,1952,-5%
163,Rækkehus,Fagotvej 62,2730, Herlev,3800000 ,11-05-2022,Alm. Salg,99,38384,4,1954,-1%
163,Rækkehus,Havlykkevej 18B,2730, Herlev,1806000 ,10-05-2022,Alm. Salg,94,19213,3,1965,
163,Rækkehus,Fagotvej 84,2730, Herlev,3650000 ,10-05-2022,Alm. Salg,92,39674,4,1956,
163,Ejerlejlighed,"Toggangen 1, 1. tv",2730, Herlev,2125000 ,10-05-2022,Alm. Salg,71,29930,3,1942,-3%
163,Villa,Borgerdiget 22,2730, Herlev,4200000 ,10-05-2022,Alm. Salg,106,39623,4,1960,-2%
163,Villa,Meteorvej 67B,2730, Herlev,4300000 ,10-05-2022,Alm. Salg,150,28667,7,1966,-4%
163,Ejerlejlighed,"Toggangen 7, st. tv",2730, Herlev,1465000 ,09-05-2022,Alm. Salg,54,27130,2,1943,-2%
163,Rækkehus,Rørløkken 20,2730, Herlev,4135000 ,03-05-2022,Alm. Salg,107,38645,4,1968,-1%
163,Rækkehus,Emtedalen 27D,2730, Herlev,3995000 ,01-05-2022,Alm. Salg,90,44389,4,1948,
163,Villa,Herlev Hovedgade 198,2730, Herlev,3250000 ,01-05-2022,Alm. Salg,159,20440,7,1956,
163,Villa,Ålbrosvinget 10,2730, Herlev,3690000 ,30-04-2022,Alm. Salg,204,18088,6,2023,3%
163,Ejerlejlighed,"Elverhøjen 1C, st. th",2730, Herlev,2295000 ,28-04-2022,Alm. Salg,67,34254,3,1947,
163,Villa,Tvedvangen 289,2730, Herlev,5000000 ,28-04-2022,Alm. Salg,174,28736,6,1966,
163,Villa,Romancevej 3,2730, Herlev,3658000 ,26-04-2022,Alm. Salg,112,32661,4,1962,2%
163,Villa,Våbenstedvej 95,2730, Herlev,4695000 ,26-04-2022,Alm. Salg,126,37262,4,1957,
163,Villa,Elverhøjen 12A,2730, Herlev,5575000 ,25-04-2022,Alm. Salg,139,40108,5,1969,-4%
163,Villa,Gigesti 11,2730, Herlev,4850000 ,21-04-2022,Alm. Salg,111,43694,5,1953,-3%
163,Ejerlejlighed,"Hørkær 21B, 5. tv",2730, Herlev,3650000 ,20-04-2022,Alm. Salg,98,37245,4,2019,-1%
163,Ejerlejlighed,"Herlev Hovedgade 93A, 1. th",2730, Herlev,1950000 ,20-04-2022,Alm. Salg,67,29104,3,1955,-2%
163,Ejerlejlighed,"Herlev Hovedgade 95, 1. tv",2730, Herlev,2299000 ,19-04-2022,Alm. Salg,72,31931,3,1955,
163,Villa,Emtedalen 43,2730, Herlev,5595000 ,13-04-2022,Alm. Salg,196,28546,5,1962,
