municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
259,Villa,Funchsvej 2,4600, Køge,6250000 ,30-12-2022,Alm. Salg,158,39557,5,1946,-4%
259,Ejerlejlighed,Morelhaven 89,4600, Køge,1815000 ,28-12-2022,Alm. Salg,73,24863,1,2006,-4%
259,Villa,Nyportstræde 29,4600, Køge,5400000 ,28-12-2022,Alm. Salg,92,58696,4,2006,-7%
259,Villa,Brombærvej 12,4600, Køge,3400000 ,28-12-2022,Alm. Salg,158,21519,5,1968,-15%
259,Villa,Gummersmarkvej 4,4632, Bjæverskov,7000000 ,28-12-2022,Alm. Salg,236,29661,7,1999,
259,Villa,Østergade 12,4623, Lille Skensved,4400000 ,27-12-2022,Andet,115,38261,4,1914,
259,Villa,Duehusvej 73,4632, Bjæverskov,3375000 ,22-12-2022,Alm. Salg,118,28602,4,2002,-3%
259,Villa,Mosevej 13,4623, Lille Skensved,1540000 ,22-12-2022,Alm. Salg,118,13051,4,1969,-23%
259,Villa,Fyrrevej 50,4632, Bjæverskov,2300000 ,22-12-2022,Alm. Salg,136,16912,4,1977,-8%
259,Villa,Svalevænget 4,4623, Lille Skensved,5650000 ,22-12-2022,Alm. Salg,200,28250,5,2017,-4%
259,Rækkehus,Kastanjevej 56,4632, Bjæverskov,1900000 ,21-12-2022,Alm. Salg,132,14394,4,1980,-5%
259,Ejerlejlighed,"Astersvej 31, 2",4600, Køge,3195000 ,21-12-2022,Alm. Salg,122,26189,5,1961,-13%
259,Ejerlejlighed,"Søndre Badevej 6F, st. 1",4600, Køge,4600000 ,21-12-2022,Alm. Salg,97,47423,3,2018,-2%
259,Villa,Jasminvej 15,4600, Køge,1650000 ,20-12-2022,Andet,134,12313,5,1959,
259,Villa,Byvej 68,4682, Tureby,490710 ,20-12-2022,Fam. Salg,68,7216,2,1887,
259,Villa,Kibækvænge 6,4600, Køge,3450000 ,20-12-2022,Alm. Salg,151,22848,5,1968,-1%
259,Villa,Industrivej 32,4632, Bjæverskov,3850000 ,18-12-2022,Alm. Salg,141,27305,4,1996,
259,Villa,Anna Sophiesvej 1,4681, Herfølge,3495000 ,18-12-2022,Alm. Salg,161,21708,6,1968,-4%
259,Rækkehus,Kastanjehaven 15,4681, Herfølge,2850000 ,14-12-2022,Alm. Salg,134,21269,4,2019,-5%
259,Villa,Kildebanken 10,4681, Herfølge,3200000 ,14-12-2022,Alm. Salg,136,23529,4,1980,-3%
259,Villa,Vollerslevvej 20,4632, Bjæverskov,2450000 ,14-12-2022,Alm. Salg,206,11893,6,1930,-2%
259,Villa,Havbovej 1,4600, Køge,3900000 ,14-12-2022,Alm. Salg,130,30000,4,1954,
259,Villa,Spættevænget 8,4623, Lille Skensved,6042000 ,14-12-2022,Alm. Salg,205,29473,5,2017,
259,Rækkehus,Grønnevej 34B,4600, Køge,2695000 ,13-12-2022,Alm. Salg,95,28368,3,1997,-4%
259,Villa,Industrivej 18,4632, Bjæverskov,2750000 ,13-12-2022,Alm. Salg,155,17742,5,2001,-4%
259,Rækkehus,Valnøddehaven 8,4681, Herfølge,3300000 ,12-12-2022,Alm. Salg,134,24627,4,2019,-3%
259,Rækkehus,Mølleskrænten 10,4140, Borup,2450000 ,12-12-2022,Alm. Salg,87,28161,3,2006,0%
259,Villa,Glentevej 8,4600, Køge,3025000 ,12-12-2022,Alm. Salg,108,28009,4,1938,-5%
259,Ejerlejlighed,"Boholtevej 59, 1. th",4600, Køge,1390000 ,11-12-2022,Alm. Salg,59,23559,2,1966,-4%
259,Villa,Tøxensvej 12,4600, Køge,2337920 ,11-12-2022,Alm. Salg,135,17318,5,1927,
259,Villa,Fredshøj Mark 11,4600, Køge,5900000 ,11-12-2022,Alm. Salg,205,28780,6,2020,-5%
259,Villa,Klempegårdsvej 31,4140, Borup,2695000 ,10-12-2022,Alm. Salg,127,21220,5,1972,
259,Villa,Borgevangen 5,4600, Køge,2995000 ,09-12-2022,Alm. Salg,156,19199,4,1973,
259,Villa,Vordingborgvej 98,4681, Herfølge,2900000 ,08-12-2022,Alm. Salg,174,16667,6,1908,-9%
259,Villa,Ringstedvej 562,4632, Bjæverskov,1250000 ,06-12-2022,Alm. Salg,138,9058,4,1943,
259,Ejerlejlighed,"Boholtevej 69, st. tv",4600, Køge,1900000 ,05-12-2022,Alm. Salg,81,23457,3,1966,
259,Villa,Møllemarksvej 8,4681, Herfølge,913750 ,05-12-2022,Fam. Salg,164,5572,5,2007,
259,Ejerlejlighed,Morelhaven 41,4600, Køge,2200000 ,03-12-2022,Alm. Salg,99,22222,3,2006,-8%
259,Villa,Sifsvej 7,4600, Køge,3500000 ,03-12-2022,Alm. Salg,148,23649,5,1968,-5%
259,Ejerlejlighed,"Hovedgaden 48A, 2. tv",4140, Borup,595000 ,02-12-2022,Alm. Salg,40,14875,2,1901,
259,Rækkehus,Bakkegårds Alle 24,4140, Borup,2195000 ,01-12-2022,Alm. Salg,83,26446,3,2017,
259,Villa,Vandstjernevej 23,4600, Køge,2333333 ,01-12-2022,Fam. Salg,180,12963,4,2003,
259,Villa,Codanvej 10A,4600, Køge,2260000 ,01-12-2022,Alm. Salg,79,28608,3,1951,-16%
259,Villa,Elmevej 7,4140, Borup,884000 ,01-12-2022,Fam. Salg,125,7072,4,1974,
