municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
661,Ejerlejlighed,"Harbogade 9, 1",6990, Ulfborg,100000 ,29-12-2022,Alm. Salg,173,578,5,1870,
661,Villa,Hulvejen 9,7500, Holstebro,1950000 ,26-12-2022,Alm. Salg,150,13000,6,1952,
661,Villa,Suensonsvej 10,7500, Holstebro,1585000 ,22-12-2022,Alm. Salg,100,15850,4,1961,-6%
661,Villa,Dybbølsgade 28,7500, Holstebro,1245688 ,22-12-2022,Fam. Salg,122,10211,5,1923,
661,Villa,Tangsvej 29,7500, Holstebro,2878436 ,22-12-2022,Andet,144,19989,4,1969,
661,Villa,Galgemosevej 20,7500, Holstebro,675000 ,21-12-2022,Andet,71,9507,2,1944,
661,Ejerlejlighed,"Brogården 9, st. 3",7500, Holstebro,4125926 ,20-12-2022,Andet,40,103148,1,1965,
661,Villa,Landtingvej 21A,7830, Vinderup,485000 ,20-12-2022,Andet,84,5774,4,1937,
661,Villa,Hjerlhedevej 2,7830, Vinderup,395000 ,20-12-2022,Auktion,138,2862,5,1930,
661,Villa,Lilleåvej 67,7500, Holstebro,2350000 ,20-12-2022,Alm. Salg,177,13277,6,2005,-9%
661,Villa,Sognegårdsvej 16,6990, Ulfborg,1245000 ,20-12-2022,Alm. Salg,240,5188,7,1962,
661,Ejerlejlighed,"Doktorvænget 49, 2. mf",7500, Holstebro,275000 ,19-12-2022,Alm. Salg,28,9821,1,1965,-8%
661,Villa,Mejdalvej 14,7500, Holstebro,1325000 ,19-12-2022,Alm. Salg,130,10192,3,1965,-5%
661,Villa,Ålykke 6,7500, Holstebro,1315718 ,19-12-2022,Fam. Salg,170,7740,6,1939,
661,Villa,Pilevang 6,7830, Vinderup,545000 ,19-12-2022,Alm. Salg,112,4866,4,1971,
661,Villa,Ingemannsvej 17,7500, Holstebro,1015000 ,19-12-2022,Alm. Salg,108,9398,4,1961,-11%
661,Villa,Rolf Krakes Vej 52,7500, Holstebro,1700000 ,19-12-2022,Andet,115,14783,3,1966,
661,Villa,Stendisvej 15,7830, Vinderup,1285000 ,18-12-2022,Alm. Salg,142,8399,5,1979,-13%
661,Villa,Tingagervænget 9,7500, Holstebro,1575000 ,18-12-2022,Fam. Salg,174,9052,5,2011,
661,Villa,Holstebrovej 26,7830, Vinderup,950000 ,15-12-2022,Alm. Salg,174,5460,4,1884,-21%
661,Villa,Mejdal Søvej 9C,7500, Holstebro,7250000 ,15-12-2022,Alm. Salg,234,30983,4,2013,-3%
661,Rækkehus,Knud Aggers Vej 111,7500, Holstebro,1500000 ,14-12-2022,Alm. Salg,122,12295,4,1999,
661,Rækkehus,Vesterlund 59,7830, Vinderup,875000 ,14-12-2022,Alm. Salg,88,9943,3,1990,
661,Villa,Idomlundvej 52,7500, Holstebro,1274000 ,14-12-2022,Alm. Salg,225,5662,7,1977,-9%
661,Villa,Kløvervænget 14,7570, Vemb,544000 ,13-12-2022,Fam. Salg,128,4250,4,1972,
661,Rækkehus,Industrivej 12,7570, Vemb,325000 ,11-12-2022,Alm. Salg,65,5000,2,1978,
661,Villa,Mosekrogen 5,7830, Vinderup,723000 ,11-12-2022,Alm. Salg,132,5477,4,1969,-9%
661,Villa,Mosekrogen 22,7830, Vinderup,985000 ,10-12-2022,Alm. Salg,163,6043,5,1972,-10%
661,Villa,Elmevænget 1B,7500, Holstebro,2250000 ,08-12-2022,Alm. Salg,161,13975,8,1924,-4%
661,Villa,Gl. Hornshøjvej 14,7500, Holstebro,2287500 ,08-12-2022,Alm. Salg,234,9776,8,1932,-4%
661,Rækkehus,Emil Reesens Vej 47,7500, Holstebro,1650000 ,07-12-2022,Alm. Salg,129,12791,6,1980,-3%
661,Villa,Klostervej 71,7500, Holstebro,1350000 ,07-12-2022,Alm. Salg,118,11441,4,1989,-7%
661,Villa,Liden Kirstens Allé 53,7500, Holstebro,2750000 ,07-12-2022,Alm. Salg,150,18333,6,2006,-8%
