municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
860,Villa,Hjørringvej 463,9800, Hjørring,535000 ,29-12-2022,Alm. Salg,186,2876,6,1929,
860,Rækkehus,Klitbakken 1B,9800, Hjørring,895000 ,28-12-2022,Fam. Salg,125,7160,4,1990,
860,Villa,Hans Jensens Alle 27,9850, Hirtshals,407000 ,27-12-2022,Alm. Salg,66,6167,2,1902,
860,Villa,Frederikshavnsvej 325,9870, Sindal,411950 ,24-12-2022,Andet,324,1271,9,1906,
860,Villa,Hjørringgade 53,9850, Hirtshals,2525000 ,22-12-2022,Alm. Salg,169,14941,6,1960,-5%
860,Villa,Emmersbækvej 17,9850, Hirtshals,595000 ,21-12-2022,Fam. Salg,90,6611,3,1945,
860,Villa,Storkenæbvej 6,9800, Hjørring,1500000 ,21-12-2022,Fam. Salg,176,8523,5,1978,
860,Villa,Ugiltvej 413,9870, Sindal,350000 ,21-12-2022,Alm. Salg,132,2652,5,1900,-5%
860,Villa,Græsvangen 3,9850, Hirtshals,2995000 ,21-12-2022,Alm. Salg,242,12376,6,2017,
860,Villa,Karpen 5,9480, Løkken,244000 ,21-12-2022,Alm. Salg,155,1574,5,2023,
860,Rækkehus,Ewertsensvej 7B,9800, Hjørring,855000 ,20-12-2022,Alm. Salg,62,13790,2,1974,
860,Villa,Rønnovsholmvej 70,9800, Hjørring,75000 ,20-12-2022,Alm. Salg,80,938,2,1880,
860,Villa,Vennebjergvej 282,9800, Hjørring,113551 ,20-12-2022,Alm. Salg,142,800,4,2020,
860,Villa,Kammervej 7,9870, Sindal,975000 ,20-12-2022,Alm. Salg,137,7117,6,1924,-7%
860,Villa,Klarupvej 209,9830, Tårs,460000 ,20-12-2022,Alm. Salg,164,2805,5,1920,-12%
860,Villa,Brinck Seidelins G 12C,9800, Hjørring,1525000 ,20-12-2022,Alm. Salg,79,10374,4,1928,
860,Rækkehus,H F Bjørns Vej 14B,9800, Hjørring,2625000 ,19-12-2022,Alm. Salg,65,40385,3,1969,
860,Rækkehus,Jakob Knudsens Vej 22,9800, Hjørring,675000 ,19-12-2022,Alm. Salg,49,13776,2,1975,
860,Rækkehus,Niels Winthers Vej 16,9800, Hjørring,775000 ,19-12-2022,Alm. Salg,82,9451,5,1963,-8%
860,Ejerlejlighed,Hjørringgade 26A,9850, Hirtshals,2650000 ,19-12-2022,Alm. Salg,242,10950,8,1900,-12%
860,Villa,Thorsvej 21,9870, Sindal,419727 ,19-12-2022,Alm. Salg,114,3682,4,1973,
860,Villa,Virkelyst 24,9800, Hjørring,1520000 ,19-12-2022,Alm. Salg,102,14902,5,1955,-5%
860,Villa,Halsagervej 14,9800, Hjørring,1625000 ,19-12-2022,Alm. Salg,132,12311,5,1965,-10%
860,Villa,Dalsagervej 28,9850, Hirtshals,1125000 ,19-12-2022,Alm. Salg,173,6503,4,1941,-2%
860,Villa,Hans Jensens Alle 11,9850, Hirtshals,1495000 ,19-12-2022,Andet,105,14238,3,1951,
860,Villa,Bagterpvej 39,9800, Hjørring,1150000 ,19-12-2022,Alm. Salg,139,8273,4,1959,-11%
860,Villa,Øster Kjulvej 3,9850, Hirtshals,2770000 ,19-12-2022,Fam. Salg,236,9685,8,1870,
860,Villa,Strandvejen 18A,9800, Hjørring,200000 ,17-12-2022,Alm. Salg,115,1739,4,0,
860,Villa,Skelbækvej 62,9800, Hjørring,550000 ,15-12-2022,Andet,108,5093,4,1989,
860,Villa,Dalvej 18,9800, Hjørring,1700000 ,15-12-2022,Alm. Salg,132,12879,6,1964,-5%
860,Villa,Hørmestedvej 293,9870, Sindal,915000 ,15-12-2022,Alm. Salg,176,5199,5,1978,-8%
860,Villa,Æblelunden 9,9800, Hjørring,2670000 ,15-12-2022,Alm. Salg,147,18163,5,2009,-1%
860,Rækkehus,Rævebakken 1A,9760, Vrå,2500000 ,14-12-2022,Alm. Salg,94,26596,3,2023,
860,Ejerlejlighed,Grønningen 29M,9800, Hjørring,900000 ,14-12-2022,Fam. Salg,78,11538,2,1900,
860,Ejerlejlighed,"Sverigesvej 6, 1. 1",9480, Løkken,1500000 ,14-12-2022,Fam. Salg,128,11719,3,1926,
860,Villa,Grønningen 73,9800, Hjørring,1720000 ,14-12-2022,Alm. Salg,166,10361,4,1972,-4%
860,Villa,Majsvænget 5,9800, Hjørring,875000 ,14-12-2022,Alm. Salg,177,4944,8,1971,
860,Villa,Røllikevej 3,9800, Hjørring,1445000 ,14-12-2022,Alm. Salg,199,7261,8,1972,-6%
860,Villa,Bolundvej 12,9870, Sindal,10000 ,13-12-2022,Auktion,131,76,6,1927,
860,Villa,Finkevej 4,9881, Bindslev,620000 ,13-12-2022,Alm. Salg,121,5124,4,1974,-4%
