municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
621,Villa,Akacievej 6,6000, Kolding,1200000 ,30-12-2022,Alm. Salg,119,10084.0,3,1960,-16%
621,Villa,Engparken 31,6580, Vamdrup,1795000 ,29-12-2022,Alm. Salg,144,12465.0,5,1979,
621,Villa,M. Larsens Vej 2,6000, Kolding,1050000 ,29-12-2022,Fam. Salg,89,11798.0,5,1957,
621,Villa,Hasselvænget 24,6091, Bjert,2500000 ,29-12-2022,Alm. Salg,172,14535.0,6,1977,-7%
621,Villa,Bredevej 18,6000, Kolding,666700 ,28-12-2022,Fam. Salg,123,5420.0,4,1960,
621,Ejerlejlighed,Golf Alle 5E,6000, Kolding,3500000 ,27-12-2022,Andet,152,23026.0,2,2021,-19%
621,Ejerlejlighed,Golf Alle 3D,6000, Kolding,2800000 ,27-12-2022,Andet,128,21875.0,2,2010,
621,Ejerlejlighed,Golf Alle 3B,6000, Kolding,2600000 ,27-12-2022,Andet,128,20313.0,2,2010,
621,Ejerlejlighed,Golf Alle 5F,6000, Kolding,4200000 ,27-12-2022,Alm. Salg,152,27632.0,2,2021,-7%
621,Villa,Julivænget 76,6000, Kolding,1790000 ,27-12-2022,Alm. Salg,116,15431.0,4,1986,0%
621,Villa,Lavendelvej 26,6000, Kolding,3075000 ,26-12-2022,Alm. Salg,139,22122.0,4,1999,-4%
621,Villa,Læssøegade 61,6000, Kolding,3700000 ,25-12-2022,Alm. Salg,156,23718.0,5,1910,-7%
621,Villa,Dalby Møllevej 1,6000, Kolding,3350000 ,25-12-2022,Alm. Salg,152,22039.0,5,2013,-4%
621,Rækkehus,Nørreled 46,6000, Kolding,1975000 ,22-12-2022,Alm. Salg,130,15192.0,4,1970,-1%
621,Villa,Gl. Kongevej 43,6000, Kolding,2150000 ,22-12-2022,Alm. Salg,161,13354.0,5,1960,-6%
621,Villa,Toften 8,6000, Kolding,7600000 ,21-12-2022,Alm. Salg,219,34703.0,5,2012,-5%
