municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
740,Villa,Lokesvej 12,8600, Silkeborg,4554000 ,29-12-2022,Alm. Salg,195,23354,5,1979,-12%
740,Villa,Engesvangvej 40,8600, Silkeborg,1405000 ,28-12-2022,Alm. Salg,130,10808,3,1957,-17%
740,Villa,Hovedgaden 42,8654, Bryrup,361000 ,26-12-2022,Alm. Salg,150,2407,6,1901,-9%
740,Villa,Resdal Bakke 48,8600, Silkeborg,3500000 ,22-12-2022,Alm. Salg,205,17073,6,1850,
740,Villa,Gubsøhøjen 4,8600, Silkeborg,3487500 ,22-12-2022,Alm. Salg,130,26827,4,2021,-2%
740,Villa,Løvevej 4A,8654, Bryrup,2200000 ,22-12-2022,Alm. Salg,173,12717,6,2008,-4%
740,Villa,Sindingsgade 27,8620, Kjellerup,75000 ,21-12-2022,Alm. Salg,105,714,5,1930,
740,Villa,Krabbesgade 5,8620, Kjellerup,2415000 ,21-12-2022,Alm. Salg,190,12711,6,2013,-3%
740,Villa,Hjortgårdsvej 23,8600, Silkeborg,2678042 ,21-12-2022,Fam. Salg,174,15391,7,1988,
740,Ejerlejlighed,Langelinie 29D,8600, Silkeborg,1578000 ,20-12-2022,Alm. Salg,75,21040,2,1981,
740,Ejerlejlighed,"Mølledamsgade 8, st. 4",8600, Silkeborg,1125000 ,19-12-2022,Alm. Salg,43,26163,2,1973,
740,Villa,Dalvejen 5,8600, Silkeborg,1900000 ,19-12-2022,Alm. Salg,208,9135,7,1972,
740,Villa,Vestre Ringvej 37,8600, Silkeborg,2225000 ,19-12-2022,Alm. Salg,113,19690,4,1925,-7%
740,Villa,Hjortgårdsvej 39,8600, Silkeborg,1095000 ,19-12-2022,Alm. Salg,159,6887,6,1930,
740,Villa,Smingevej 14,8600, Silkeborg,1600000 ,19-12-2022,Alm. Salg,119,13445,4,1963,-3%
740,Villa,Almindsøvej 3,8600, Silkeborg,3050000 ,19-12-2022,Alm. Salg,237,12869,6,1967,
740,Ejerlejlighed,"Søtorvet 16, 6. 1",8600, Silkeborg,7900000 ,17-12-2022,Alm. Salg,162,48765,4,0,-7%
740,Villa,Nørreskov Bakke 73,8600, Silkeborg,1250000 ,17-12-2022,Fam. Salg,107,11682,4,1959,
740,Villa,Drechselsvej 4,8600, Silkeborg,3995000 ,16-12-2022,Alm. Salg,130,30731,4,1957,
740,Villa,Læssøegade 20,8600, Silkeborg,5100000 ,15-12-2022,Alm. Salg,173,29480,5,1949,-4%
