municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
810,Villa,Søgade 4,9340, Asaa,2000000 ,28-12-2022,Alm. Salg,152,8969,9,1891,
810,Villa,Vedbendvej 12,9700, Brønderslev,775000 ,28-12-2022,Fam. Salg,160,4844,5,2008,
810,Villa,Olufsgade 28,9700, Brønderslev,1325000 ,27-12-2022,Alm. Salg,141,9397,4,1971,-5%
810,Villa,Margrethevej 4,9320, Hjallerup,1740000 ,21-12-2022,Alm. Salg,151,11523,6,1991,
810,Villa,Vestskoven 16,9700, Brønderslev,2875000 ,21-12-2022,Alm. Salg,189,15212,5,2000,-4%
810,Villa,Knudsgade 60,9700, Brønderslev,1850000 ,19-12-2022,Andet,122,15164,4,1947,
810,Villa,Borgergade 25,9320, Hjallerup,475000 ,18-12-2022,Alm. Salg,129,3682,3,1966,-20%
810,Villa,Søndermarken 21,9320, Hjallerup,1925000 ,18-12-2022,Alm. Salg,138,13949,4,1976,-4%
810,Villa,Hyldemorsvej 9,9700, Brønderslev,1037582 ,18-12-2022,Alm. Salg,164,6327,5,1971,
810,Villa,Humlevej 9,9700, Brønderslev,900000 ,18-12-2022,Alm. Salg,150,6000,5,1970,
810,Villa,Vestskoven 18,9700, Brønderslev,2770000 ,16-12-2022,Alm. Salg,155,17871,6,2004,
810,Villa,Hallundvej 260,9700, Brønderslev,765000 ,15-12-2022,Alm. Salg,121,6322,4,1932,-4%
810,Villa,Sølvgade 82,9700, Brønderslev,560000 ,15-12-2022,Alm. Salg,116,4828,4,1966,-6%
810,Villa,Præstbrovej 82,9330, Dronninglund,935000 ,15-12-2022,Alm. Salg,200,4675,5,1906,-2%
810,Villa,Bredgade 181,9700, Brønderslev,725000 ,15-12-2022,Alm. Salg,205,3537,8,1935,-9%
810,Villa,Gerå Engvej 14,9340, Asaa,995000 ,14-12-2022,Alm. Salg,166,5994,5,1973,
810,Villa,Præstbrovej 21,9330, Dronninglund,1480408 ,14-12-2022,Andet,99,14954,4,1924,
810,Villa,Lærkevej 101,9700, Brønderslev,425000 ,14-12-2022,Alm. Salg,121,3512,4,1900,-15%
810,Villa,Elmevej 36,9700, Brønderslev,725000 ,14-12-2022,Alm. Salg,151,4801,6,1947,-5%
810,Villa,Søndersig 14,9700, Brønderslev,235000 ,13-12-2022,Auktion,98,2398,4,1964,-20%
810,Villa,Hedevigsvej 33,9330, Dronninglund,2260000 ,13-12-2022,Alm. Salg,158,14304,4,2005,-9%
810,Villa,Højen 11,9320, Hjallerup,2735000 ,13-12-2022,Alm. Salg,193,14171,5,2009,-7%
810,Rækkehus,Algade 13C,9320, Hjallerup,1095000 ,12-12-2022,Alm. Salg,113,9690,4,1980,
810,Villa,Lundagervej 27,9330, Dronninglund,2025000 ,12-12-2022,Alm. Salg,184,11005,6,1963,-6%
810,Villa,Solsortvej 23,9700, Brønderslev,1100000 ,11-12-2022,Alm. Salg,169,6509,6,1946,-8%
810,Villa,Ørsøvej 80,9330, Dronninglund,375000 ,11-12-2022,Alm. Salg,130,2885,4,1953,-16%
810,Villa,Eriksgade 28,9700, Brønderslev,1305000 ,07-12-2022,Alm. Salg,141,9255,5,1969,
810,Villa,Frederiksgade 98,9700, Brønderslev,3100000 ,07-12-2022,Alm. Salg,182,17033,5,1967,-9%
810,Villa,Hornshøjvej 32,9320, Hjallerup,450000 ,06-12-2022,Alm. Salg,132,3409,3,1877,
810,Villa,Palægade 54,9740, Jerslev J,765000 ,05-12-2022,Alm. Salg,220,3477,6,1900,
810,Villa,Fasanvej 47,9700, Brønderslev,2100000 ,03-12-2022,Alm. Salg,134,15672,5,1973,-4%
810,Villa,Flauenskjoldvej 59,9330, Dronninglund,127000 ,02-12-2022,Alm. Salg,110,1155,6,1878,-15%
810,Villa,Voersåvej 7,9330, Dronninglund,349444 ,01-12-2022,Alm. Salg,186,1879,5,1903,
810,Villa,Fredensgade 9,9700, Brønderslev,975000 ,30-11-2022,Alm. Salg,90,10833,3,1925,
810,Villa,Starengvej 5,9700, Brønderslev,850000 ,29-11-2022,Alm. Salg,105,8095,3,1957,-15%
810,Villa,St Blichersgade 31,9700, Brønderslev,475000 ,28-11-2022,Alm. Salg,171,2778,8,1932,-17%
810,Villa,Hollenstedvej 110,9700, Brønderslev,360000 ,28-11-2022,Alm. Salg,104,3462,4,1900,-5%
810,Villa,Fældenvej 7,9320, Hjallerup,1125000 ,28-11-2022,Alm. Salg,90,12500,3,1954,-10%
810,Villa,Møllebrovej 19,9320, Hjallerup,5208 ,27-11-2022,Andet,159,33,7,1953,
810,Villa,Smalbyvej 50,9700, Brønderslev,1615000 ,27-11-2022,Alm. Salg,145,11138,6,1948,-2%
810,Villa,Dannebrogsgade 39,9700, Brønderslev,1395000 ,26-11-2022,Alm. Salg,119,11723,4,1935,
810,Villa,Vester Kærvej 3,9700, Brønderslev,995000 ,24-11-2022,Alm. Salg,127,7835,5,1923,
810,Villa,Gøgens Vænge 10,9700, Brønderslev,1565000 ,24-11-2022,Alm. Salg,138,11341,4,1978,-2%
810,Villa,Palægade 54,9740, Jerslev J,550000 ,21-11-2022,Alm. Salg,220,2500,6,1900,
810,Villa,Bogfinkevej 12,9700, Brønderslev,858000 ,20-11-2022,Andet,204,4206,5,1979,
810,Villa,Gravensgade 15,9700, Brønderslev,450000 ,19-11-2022,Andet,125,3600,4,1900,
810,Villa,Skagerraksvej 8,9700, Brønderslev,1825000 ,17-11-2022,Alm. Salg,178,10253,6,1980,-4%
810,Villa,Irisvej 4,9330, Dronninglund,680000 ,16-11-2022,Alm. Salg,136,5000,3,1966,-20%
810,Villa,Rosenvængets Alle 15,9700, Brønderslev,1170000 ,16-11-2022,Alm. Salg,134,8731,4,1933,-2%
810,Villa,Jasminvej 6,9700, Brønderslev,800000 ,14-11-2022,Alm. Salg,174,4598,5,1969,-11%
810,Villa,Vermundsgade 12,9700, Brønderslev,1397500 ,10-11-2022,Alm. Salg,124,11270,4,1966,-3%
810,Villa,Ø Hassingvej 21,9330, Dronninglund,1495000 ,09-11-2022,Alm. Salg,180,8306,6,1934,
810,Villa,Saltumvej 15,9700, Brønderslev,675000 ,09-11-2022,Alm. Salg,117,5769,4,1920,-3%
810,Rækkehus,Verdisvej 13,9700, Brønderslev,1435000 ,08-11-2022,Alm. Salg,101,14208,4,2007,-4%
810,Villa,Tonnismarken 9,9340, Asaa,1095000 ,08-11-2022,Alm. Salg,225,4867,6,1970,
810,Villa,Fanøgade 39,9740, Jerslev J,665000 ,08-11-2022,Fam. Salg,110,4433,7,1965,
810,Villa,Falkevej 16,9700, Brønderslev,900000 ,08-11-2022,Alm. Salg,152,5921,5,1974,-10%
810,Villa,Hybenvej 8,9700, Brønderslev,520000 ,07-11-2022,Alm. Salg,142,3662,4,1900,-5%
810,Villa,Lodsgade 19,9340, Asaa,660000 ,07-11-2022,Alm. Salg,171,3860,5,1924,-17%
810,Villa,Skelbakken 62,9320, Hjallerup,4900000 ,07-11-2022,Alm. Salg,221,22172,6,2018,7%
810,Villa,Søndermarken 81,9320, Hjallerup,1025000 ,06-11-2022,Alm. Salg,146,7021,5,1974,
810,Villa,Ligustervej 6,9700, Brønderslev,706114 ,05-11-2022,Alm. Salg,139,5080,4,2002,
810,Villa,Hollenstedvej 140,9700, Brønderslev,70000 ,03-11-2022,Alm. Salg,64,1094,4,1958,
810,Villa,Griegsvej 2,9700, Brønderslev,1000000 ,02-11-2022,Alm. Salg,129,7752,4,1973,-16%
810,Villa,Valdemarsvej 1,9320, Hjallerup,1200000 ,02-11-2022,Alm. Salg,98,12245,4,1963,
810,Villa,Engvej 7,9700, Brønderslev,645000 ,01-11-2022,Alm. Salg,135,4778,5,1907,-19%
810,Villa,Strandvænget 40,9340, Asaa,598000 ,31-10-2022,Fam. Salg,158,3785,7,1972,
810,Villa,Østergade 147,9700, Brønderslev,580000 ,29-10-2022,Alm. Salg,110,5273,4,1961,-17%
