municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
756,Villa,Lyngtoften 7,7430, Ikast,930400 ,29-12-2022,Fam. Salg,134 ,6943,5,1968,
756,Villa,Karen Blixens Vej 53,7430, Ikast,2100000 ,25-12-2022,Alm. Salg,240 ,8750,6,1900,
756,Villa,Bornholmsgade 11,7430, Ikast,1375000 ,25-12-2022,Alm. Salg,157 ,8758,6,1966,
756,Rækkehus,Søbjergvej 29A,7430, Ikast,860000 ,23-12-2022,Alm. Salg,71 ,12113,2,1985,
756,Rækkehus,Enghavevej 14,7361, Ejstrupholm,625000 ,21-12-2022,Alm. Salg,97 ,6443,3,1968,
756,Villa,Sønderkærvej 11,7330, Brande,1530500 ,21-12-2022,Fam. Salg,174 ,8796,7,1910,
756,Villa,Møllebakken 12,7330, Brande,400000 ,21-12-2022,Fam. Salg,85 ,4706,4,1912,
756,Villa,Vestergade 13,7361, Ejstrupholm,840000 ,21-12-2022,Andet,129 ,6512,4,1917,
756,Villa,Ege Alle 18A,8766, Nørre Snede,900000 ,20-12-2022,Alm. Salg,96 ,9375,4,1987,-10%
756,Villa,Valmuevej 14,8766, Nørre Snede,1450000 ,19-12-2022,Alm. Salg,167 ,8683,7,1970,-9%
756,Rækkehus,Skolegade 6,8766, Nørre Snede,500000 ,18-12-2022,Andet,95 ,5263,4,1956,
756,Villa,Vibevej 26,8766, Nørre Snede,750000 ,18-12-2022,Alm. Salg,127 ,5906,5,1968,-6%
756,Villa,Toften 6,7441, Bording,895000 ,18-12-2022,Alm. Salg,163 ,5491,6,1946,-18%
756,Villa,Birkelyst 147,7430, Ikast,2400000 ,18-12-2022,Fam. Salg,220 ,10909,6,2020,
756,Villa,Vibevej 70,7330, Brande,3200000 ,17-12-2022,Alm. Salg,178 ,17978,5,2008,
756,Villa,Nørretoftvej 7,7330, Brande,550000 ,15-12-2022,Alm. Salg,127 ,4331,4,1828,
756,Rækkehus,Præstevænget 114A,7430, Ikast,2000000 ,14-12-2022,Alm. Salg,126 ,15873,5,1959,
756,Rækkehus,Præstevænget 114B,7430, Ikast,2000000 ,14-12-2022,Alm. Salg,98 ,20408,3,1959,
756,Villa,Højgade 19,7441, Bording,1000000 ,14-12-2022,Alm. Salg,245 ,4082,5,1932,
756,Villa,Jacob Gades Vej 29,7430, Ikast,935000 ,14-12-2022,Fam. Salg,197 ,4746,7,1998,
756,Villa,Engbækparken 15,7361, Ejstrupholm,501000 ,14-12-2022,Andet,114 ,4395,4,0,
756,Villa,Engbækparken 30,7361, Ejstrupholm,3600000 ,14-12-2022,Alm. Salg,215 ,16744,5,2019,
756,Villa,Birkelyst 113,7430, Ikast,3695000 ,14-12-2022,Alm. Salg,170 ,21735,5,2022,
756,Villa,Møllegade 81,7430, Ikast,1625000 ,13-12-2022,Alm. Salg,94 ,17287,3,1966,-4%
756,Rækkehus,Remmehuse 1,7430, Ikast,2548000 ,11-12-2022,Alm. Salg,136 ,18735,5,2022,2%
756,Rækkehus,Sønderborgvej 162A,7441, Bording,495000 ,11-12-2022,Alm. Salg,79 ,6266,3,1985,
756,Villa,Fuglsangs Alle 45,7430, Ikast,800000 ,11-12-2022,Andet,78 ,10256,2,1957,
756,Villa,Vibevej 106,7430, Ikast,1320000 ,11-12-2022,Alm. Salg,105 ,12571,4,1976,-7%
756,Villa,Per Kirkebys Vej 35,7430, Ikast,2695000 ,10-12-2022,Alm. Salg,181 ,14890,6,1974,
756,Villa,Horsensvej 59,8766, Nørre Snede,77720 ,08-12-2022,Auktion,108 ,720,3,1929,
756,Villa,Annalyst 58,7430, Ikast,1105000 ,07-12-2022,Fam. Salg,171 ,6462,5,2008,
756,Villa,Møllegade 37,7430, Ikast,1400000 ,06-12-2022,Alm. Salg,141 ,9929,4,1947,-6%
756,Villa,Lupintoften 27,7430, Ikast,795000 ,05-12-2022,Alm. Salg,127 ,6260,4,1980,
756,Villa,Norgesgade 25,7430, Ikast,1200000 ,05-12-2022,Alm. Salg,123 ,9756,5,1965,
756,Villa,Skovbrynet 139,7330, Brande,1350000 ,04-12-2022,Alm. Salg,128 ,10547,5,1990,-3%
756,Villa,Kildevej 27,7430, Ikast,2395000 ,02-12-2022,Alm. Salg,170 ,14088,6,1952,-4%
756,Ejerlejlighed,"Storegade 42A, 2",7330, Brande,7200000 ,01-12-2022,Alm. Salg,165 ,43636,5,1912,
